recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638254325443,8.176804,-2.248764,2.2945404,0.04492188,-0.1171875,1.0336914,-2.4480125401914647,-6.137055241517935,-74.26623972802258,0.7966007,-0.05554318,0.01530164,-0.60175425
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638264631443,9.031296,-2.4929047,1.9893646,0.036132816,-0.1171875,1.0263672,-2.466778626096464,-6.064296638841945,-74.24355876734826,0.79674095,-0.055139728,0.01477703,-0.6016187
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638274939443,9.7026825,-2.4318695,2.2945404,0.05029297,-0.115234375,1.0195312,-2.481834637864712,-5.9854877618394475,-74.22000730976231,0.7968864,-0.054674692,0.014246101,-0.6014814
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638285247443,9.458542,-2.5539398,2.17247,0.044921875,-0.107421875,1.0332031,-2.5042753256292456,-5.906023148539843,-74.19565753255402,0.79703647,-0.054243714,0.013660157,-0.60133505
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638295846443,9.519577,-2.3097992,2.1076202,0.052246097,-0.11816406,1.034668,-2.5418955184299175,-5.742024170018408,-74.15008239531686,0.7973189,-0.053307332,0.012514086,-0.6010693
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638306447443,9.76181,-1.701355,2.0503998,0.05029297,-0.100097656,1.0283203,-2.5571162935977423,-5.657507776891809,-74.12817861063614,0.7974548,-0.052802376,0.01195346,-0.600945
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638317048443,9.76181,-1.335144,1.619339,0.048828125,-0.105957024,1.0214844,-2.569948272029264,-5.5759092054558845,-74.10909132812952,0.7975744,-0.052304655,0.01142627,-0.60084
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638326989443,8.911133,-1.2130737,1.619339,0.041503906,-0.095703125,0.99755853,-2.5804402897980863,-5.500204251049024,-74.08990842412337,0.79769254,-0.051835444,0.0109464675,-0.60073274
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638336931443,7.8086853,-1.2130737,1.4362335,0.053222656,-0.08886719,0.993164,-2.590443634112588,-5.432551601286589,-74.07435289026948,0.79778945,-0.05141913,0.01051417,-0.6006475
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638346873443,6.5898895,-0.84495544,1.3790131,0.041503906,-0.09033203,0.9926757,-2.60005956670731,-5.373073263195846,-74.05829960605897,0.7978869,-0.05105753,0.010127417,-0.60055554
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638355674443,5.1841736,-0.541687,1.5621185,0.05761719,-0.10205078,0.9882812,-2.613068202738463,-5.274482803008765,-74.02911075596911,0.79806113,-0.050442744,0.009505828,-0.6003862
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638364476443,4.2705536,-0.6008148,1.3790131,0.05517578,-0.0859375,0.98388666,-2.6184369875526694,-5.236262423404875,-74.01411966638344,0.79814774,-0.050206322,0.00926106,-0.6002947
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638373278443,2.5596619,-0.78582764,1.3179779,0.041992188,-0.09082031,0.97607416,-2.62489177929864,-5.208102993495676,-74.00102034502154,0.7982224,-0.050045345,0.009062455,-0.60021186
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638382080443,0.97465515,-0.72288513,1.5010834,0.040527344,-0.09375,0.98388666,-2.6295490650053086,-5.194554559023909,-73.98696025402967,0.7982991,-0.04997661,0.00895272,-0.60011727
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638392746443,0.118255615,-0.6637573,1.5010834,0.03955078,-0.079589844,0.9858398,-2.6310028682174935,-5.188308999790682,-73.97417948646024,0.7983673,-0.049941774,0.008904223,-0.60003006
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638403412443,-1.1005402,-0.4787445,1.5621185,0.057617188,-0.09033203,0.9770507,-2.6366779935099336,-5.1945004793629375,-73.96176361021392,0.7984316,-0.050015524,0.008891775,-0.59993863
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638414078443,-2.3212433,-0.4787445,1.4362335,0.05078125,-0.07910156,0.98144525,-2.640989933226453,-5.20809434516933,-73.95053674725813,0.798488,-0.05013354,0.008928187,-0.5998531
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638424126443,-3.419876,-0.4787445,1.253128,0.041015625,-0.075683594,1.0058594,-2.645121163034847,-5.2305808149158,-73.94103365761102,0.7985337,-0.050312355,0.009013266,-0.5997761
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638434175443,-3.8452148,-0.35858154,1.0128021,0.05810547,-0.06591797,1.0029297,-2.6453746032857968,-5.259417290329302,-73.93422171028496,0.79856366,-0.050514854,0.009159852,-0.59971696
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638444224443,-4.0302277,-0.41770935,0.7648468,0.046386722,-0.087890625,1.0180664,-2.650788743256463,-5.287760814853185,-73.92980487780687,0.79858154,-0.05074075,0.009268921,-0.5996724
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638451935443,-4.091263,-0.41770935,0.2193451,0.044921875,-0.071777344,1.0151367,-2.6580894797933854,-5.351055500605729,-73.92568581722668,0.7985909,-0.051219676,0.009548372,-0.5996148
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638459648443,-4.091263,-0.6008148,0.45967102,0.047363285,-0.084472656,1.0234375,-2.66409808046911,-5.3810705016533715,-73.92594342402006,0.7985839,-0.051459927,0.009664124,-0.5996017
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638467361443,-3.7250519,-0.66185,-0.08583069,0.055664066,-0.091796875,1.019043,-2.6695602816328843,-5.411452550332405,-73.92733736323817,0.7985708,-0.05169977,0.009786123,-0.5995965
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638475074443,-3.4828186,-0.7209778,0.27656555,0.042968754,-0.09277344,1.0351562,-2.67702774193832,-5.438924764764704,-73.92698579771267,0.7985676,-0.051930003,0.009878093,-0.5995794
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638486815443,-2.9315948,-0.3566742,-0.02861023,0.05712891,-0.099121094,1.0170898,-2.6816638552777463,-5.460712937265072,-73.92890251988022,0.7985534,-0.052105676,0.009960996,-0.59958166
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638498556443,-2.6893616,-0.6637573,-0.26893616,0.04638672,-0.09423828,1.0258789,-2.6876272199274536,-5.484438787414725,-73.93221205049223,0.79853165,-0.05230165,0.01004546,-0.5995922
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638510297443,-2.3822784,-0.7839203,-0.57411194,0.047363285,-0.09765625,1.0351562,-2.691606828111404,-5.502793407066397,-73.93652634695461,0.79850554,-0.052449778,0.0101160295,-0.59961283
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638520533443,-1.5888214,-0.96702576,-0.2117157,0.044433594,-0.09277344,1.0180664,-2.701470192038274,-5.514039088749083,-73.93895906911084,0.7984913,-0.052579403,0.010107436,-0.5996206
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638530770443,-1.3446808,-0.9059906,0.2193451,0.05273438,-0.103515625,1.0073242,-2.708135726332244,-5.52473156377822,-73.93882260310535,0.79849035,-0.052688673,0.010117047,-0.5996121
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638541007443,-1.1615753,-0.29563904,-0.14686584,0.040039062,-0.09863281,1.0195312,-2.7126178555394853,-5.530575187547764,-73.9392832345345,0.79848707,-0.052752733,0.010116696,-0.5996108
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638551335443,-0.49209595,-0.05340576,-0.14686584,0.045410156,-0.09863281,1.0249023,-2.7089901828073844,-5.52932361680621,-73.93893315735762,0.79848886,-0.052725077,0.010135245,-0.59961057
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638561665443,-0.3681183,0.0705719,-0.14686584,0.050781254,-0.10107422,1.0356445,-2.709749397069648,-5.531916557339798,-73.93900676810006,0.798488,-0.052747082,0.010143598,-0.5996097
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638571995443,-0.24604797,-0.23460388,-0.14686584,0.045410156,-0.09814453,1.0268555,-2.7081079867421787,-5.53007474735179,-73.93884814238767,0.7984891,-0.052725695,0.010145295,-0.5996101
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638579700443,0.24223328,-0.6008148,0.2193451,0.045410156,-0.08544922,1.0180664,-2.7085407731235196,-5.531162501834853,-73.93889076498151,0.7984887,-0.052735522,0.010148008,-0.59960973
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638587405443,-0.12397766,-0.6008148,0.036239624,0.053222653,-0.092285156,1.0361328,-2.7068922372768385,-5.527096705738754,-73.93872834367595,0.7984902,-0.052698627,0.010138081,-0.59961104
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638595110443,0.30136108,-0.35858154,0.6427765,0.040527344,-0.09814453,1.0205078,-2.7062287406662318,-5.5268818474460035,-73.93866520562577,0.7984905,-0.052693665,0.010141548,-0.599611
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638602815443,-0.06484985,-0.7209778,0.6427765,0.046875,-0.0859375,1.0087891,-2.70448563077213,-5.527235338667162,-73.93850044831846,0.7984912,-0.05268702,0.010155474,-0.5996105
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638614519443,-0.12397766,-0.9059906,0.6427765,0.044921875,-0.09667968,1.0249023,-2.703299991371434,-5.52459435292605,-73.93838336758658,0.79849225,-0.052662455,0.010149821,-0.59961134
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638626223443,-0.30708313,-0.7839203,1.1959076,0.05810547,-0.08154297,1.0180664,-2.7057632761143258,-5.524601574400707,-73.93310980595128,0.79852,-0.05267586,0.010130269,-0.59957343
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638637927443,-0.5531311,-0.48065186,1.0738373,0.045410156,-0.100097656,1.0195312,-2.712354001280585,-5.523089502756144,-73.92774773731142,0.798549,-0.052700296,0.010073941,-0.5995337
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638648232443,-0.7343292,-0.29563904,0.82969666,0.038574215,-0.09326172,1.012207,-2.7085348169558587,-5.519043320802317,-73.92738121042036,0.79855144,-0.0526522,0.010079154,-0.5995346
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638658537443,-0.42915344,0.009536743,0.58555603,0.060058594,-0.087890625,1.0141602,-2.7087975319419355,-5.513512590916025,-73.92740222085206,0.7985525,-0.052615095,0.010048308,-0.5995369
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638668842443,-0.85639954,0.0705719,0.5245209,0.051757816,-0.09277344,1.0063477,-2.708848872363514,-5.511482354907495,-73.92740988335225,0.79855293,-0.05260124,0.0100373,-0.5995378
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638679124443,-0.67329407,0.25367737,0.5245209,0.04882812,-0.09765625,1.0219727,-2.7116275684545004,-5.509812882473873,-73.92767646645807,0.7985521,-0.05260414,0.010009297,-0.59953904
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638689405443,-0.6122589,0.6198883,0.15830994,0.0546875,-0.09326172,1.015625,-2.713324655406914,-5.5066694290885785,-73.92783671559144,0.7985521,-0.052591138,0.009981048,-0.5995407
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638699686443,-0.37002563,0.61798096,0.036239624,0.055664062,-0.095214844,1.0107422,-2.7154514534324883,-5.501800671589623,-73.92804491583996,0.7985522,-0.052568376,0.009940772,-0.5995432
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638707408443,-1.0414124,0.74386597,-0.5168915,0.060546875,-0.08886719,0.99951166,-2.722075573410691,-5.501512521029092,-73.93145784216576,0.798535,-0.052600734,0.009894665,-0.5995641
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638715130443,-1.5888214,0.43678284,-1.1882782,0.063964844,-0.09326172,1.0097656,-2.725025846454388,-5.508024209501342,-73.94203292382035,0.79847854,-0.052660555,0.00991314,-0.5996337
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638722852443,-1.1005402,0.9250641,-1.6117096,0.058593746,-0.09765625,1.0146484,-2.721192437318873,-5.515335445086875,-73.95621159901461,0.7984025,-0.05269012,0.009984746,-0.5997312
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638730574443,-1.4686584,0.61798096,-2.0389557,0.055175785,-0.091796875,1.0102539,-2.7210412051445014,-5.520719871722667,-73.97291980202456,0.79831386,-0.052725315,0.010021753,-0.5998454
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638742664443,-1.7719269,0.7419586,-2.653122,0.06689453,-0.09472656,1.0009766,-2.723188054253654,-5.534380781587666,-73.99601752929908,0.79819024,-0.052829526,0.010089173,-0.5999996
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638754754443,-2.2010803,1.1062622,-3.1414032,0.056152347,-0.08251953,1.0048828,-2.7197950585044968,-5.540422239029384,-74.02478880048089,0.798038,-0.052851222,0.010157807,-0.60019904
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638766844443,-1.7108917,1.0471344,-3.5037994,0.045410156,-0.095703125,1.0166016,-2.7151761340926743,-5.555498150982389,-74.05593735055531,0.79787123,-0.052929047,0.010283566,-0.6004118
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638777054443,-2.2602081,1.3523102,-3.686905,0.048339844,-0.104003906,1.0112305,-2.7071512433288167,-5.571197620703716,-74.08972746552446,0.79769003,-0.052993044,0.010437577,-0.6006441
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638787266443,-2.1400452,1.1062622,-4.2362213,0.05273438,-0.099121094,0.99951166,-2.703044470020747,-5.588181860548792,-74.12641090550565,0.7974937,-0.05308616,0.010572456,-0.6008942
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638797478443,-2.3212433,1.1692047,-4.606247,0.04833984,-0.09716797,1.0043945,-2.694443513663197,-5.610069408477658,-74.16559558958805,0.79728264,-0.05318944,0.010765626,-0.60116166
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638805037443,-1.9569397,1.5945435,-5.0296783,0.06201172,-0.100097656,1.0161133,-2.6803165544205916,-5.639761225770823,-74.25234081157635,0.7968195,-0.053313196,0.011060518,-0.6017591
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638812598443,-2.3822784,1.657486,-5.460739,0.05273438,-0.10644531,1.0117188,-2.67552740673798,-5.659715708149823,-74.30113913940151,0.7965583,-0.053421784,0.011221677,-0.60209215
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638820159443,-2.5043488,1.5354156,-6.067276,0.041015625,-0.09033203,1.0078125,-2.667734784020153,-5.674629600340611,-74.35401362748605,0.7962764,-0.053479087,0.011379124,-0.602457
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638823940443,-3.0536652,1.657486,-6.006241,0.05761719,-0.100097656,1.0029297,-2.6641046156585384,-5.698242243547498,-74.40995719781743,0.7959765,-0.053618155,0.011555046,-0.6028373
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638827721443,-3.358841,1.4743805,-6.6776276,0.04541016,-0.10644531,0.9951171,-2.657198650213365,-5.723124276464054,-74.46999772716134,0.7956543,-0.0537482,0.0117624765,-0.603247
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638835407443,-3.9710999,1.4724731,-6.9828033,0.04101563,-0.103027344,1.0205078,-2.6524837990068133,-5.752068440070217,-74.5328322897961,0.7953164,-0.053917438,0.011977617,-0.6036731
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638843092443,-4.2743683,1.657486,-7.413864,0.05517578,-0.106445305,1.0302734,-2.6469183471453386,-5.783977874845683,-74.6010531963046,0.79494905,-0.05410193,0.012217069,-0.6041355
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638850777443,-4.091263,1.657486,-7.593155,0.053222653,-0.10595703,1.0141602,-2.6419704201020746,-5.81850862628246,-74.67042644888079,0.79457474,-0.054307427,0.0124668805,-0.60460424
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638858462443,-4.2743683,1.9626617,-8.264542,0.047851566,-0.111816406,1.0053711,-2.6342158721534568,-5.849980820893532,-74.74433657335055,0.79417646,-0.054476153,0.012722352,-0.6051068
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638874608443,-4.7626495,1.657486,-8.878708,0.048339844,-0.11376953,1.0053711,-2.629020162501702,-5.890419420034883,-74.82371356953027,0.7937471,-0.054719474,0.013010463,-0.60564184
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638890754443,-5.311966,1.9626617,-9.366989,0.05029297,-0.107910156,1.0053711,-2.6248445040180055,-5.935884590442646,-74.90751923139103,0.79329276,-0.05500203,0.01332065,-0.6062045
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638906900443,-5.5561066,2.2068024,-9.973526,0.058105465,-0.12158203,1.0102539,-2.619046271939851,-5.981129162894075,-74.9967167138502,0.7928092,-0.0552734,0.01364391,-0.60680497
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638918670443,-7.083893,2.1438599,-11.072159,0.055664062,-0.10986328,0.9980468,-2.6177301659037395,-6.093703560341652,-75.19200826700343,0.79174644,-0.056019463,0.014346482,-0.60810655
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638930443443,-8.243561,2.0828247,-11.808395,0.060058597,-0.111816406,1.0004883,-2.617097258575781,-6.159386010413416,-75.29931546959398,0.7911603,-0.056455273,0.014753387,-0.60881895
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638942216443,-8.424759,1.8405914,-12.231827,0.06298828,-0.12060547,1.0136719,-2.61745128721403,-6.231904488686175,-75.41198052434225,0.79054314,-0.056941964,0.015193448,-0.609564
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638952493443,-8.365631,2.2659302,-13.086319,0.06054688,-0.111328125,1.0166016,-2.617141109849624,-6.30247503499556,-75.53088072604984,0.7898922,-0.05741003,0.015631769,-0.6103524
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638962770443,-8.607864,2.450943,-14.062881,0.05810547,-0.114746094,1.0019531,-2.6155030566178494,-6.372515981666034,-75.65773125721434,0.7891977,-0.05786539,0.016081396,-0.6111955
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638973047443,-8.852005,3.0002594,-15.039444,0.05761719,-0.12158203,1.0185547,-2.608549552221641,-6.443608143909576,-75.79118445027417,0.7884657,-0.058297675,0.016577613,-0.6120853
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638980724443,-9.403229,3.791809,-16.809464,0.060546875,-0.125,1.0205078,-2.5883403585384133,-6.600420297218322,-76.08593020791119,0.7868435,-0.059221152,0.017709393,-0.6140493
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638988404443,-9.767532,4.1599274,-17.911911,0.062011722,-0.11767578,1.0161133,-2.5793189102889404,-6.681751054288717,-76.24740678290512,0.7859535,-0.0597044,0.018292755,-0.6151242
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059638996084443,-10.438919,4.5261383,-18.518448,0.060546875,-0.114746094,1.0053711,-2.565896290667278,-6.76408574373641,-76.41438718827003,0.785031,-0.060168386,0.018915959,-0.61623716
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639003764443,-10.255814,4.404068,-19.556046,0.04833984,-0.12207031,0.996582,-2.55076452063254,-6.847220968212923,-76.59064112396368,0.78405595,-0.060625333,0.019561466,-0.6174125
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639014138443,-10.744095,4.5871735,-20.227432,0.0703125,-0.12451172,1.0219727,-2.5412602245937643,-6.9326256938037165,-76.77332371410898,0.78304416,-0.061125133,0.02018567,-0.61862594
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639024512443,-10.684967,4.4021606,-21.63124,0.06933594,-0.12011719,1.0102539,-2.534773540675251,-7.016853663277639,-76.96770333617098,0.78196764,-0.061629258,0.020790812,-0.61991626
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639034886443,-10.316849,4.343033,-22.794724,0.07470703,-0.1274414,1.015625,-2.530429289489621,-7.100744131573574,-77.17175509467667,0.7808366,-0.06213899,0.021386515,-0.62126935
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639046605443,-10.377884,4.465103,-24.011612,0.05029297,-0.119140625,1.027832,-2.524889930362346,-7.182914348903345,-77.3862464964619,0.7796463,-0.062626585,0.021988543,-0.6226926
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639058323443,-9.645462,4.465103,-24.499893,0.05712891,-0.12939453,1.0209961,-2.5198986415758857,-7.254909272028608,-77.60713282410242,0.7784214,-0.063044876,0.02253664,-0.6241615
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639070041443,-9.279251,3.8547516,-25.04921,0.05712891,-0.13085938,1.0239258,-2.515241951818062,-7.327598311578734,-77.83296093217487,0.77716625,-0.06346679,0.023090687,-0.6256607
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639080309443,-8.974075,3.4275055,-26.208878,0.049804688,-0.119140625,1.0229492,-2.5155526006366866,-7.465671088560472,-78.29973598072453,0.7745677,-0.06430507,0.024107197,-0.6287515
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639090580443,-8.974075,3.3054352,-26.578903,0.04199219,-0.13085938,1.0063477,-2.5148119960505944,-7.530999994717022,-78.53860490910124,0.7732343,-0.064690396,0.024606818,-0.63033193
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639100851443,-9.03511,3.3664703,-26.453018,0.03955078,-0.13134766,1.0117188,-2.514406924723063,-7.598929915313397,-78.77778055221137,0.77189493,-0.06509316,0.025120448,-0.63190985
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639108520443,-9.218216,3.671646,-26.81923,0.046386722,-0.14355469,1.0019531,-2.5125390819667532,-7.668222193037277,-79.01755278407626,0.770548,-0.065494955,0.025653591,-0.63348883
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639116187443,-9.340286,3.3054352,-26.81923,0.032714847,-0.13330078,0.9926757,-2.5160520642133526,-7.740632613588838,-79.25993793263923,0.7691832,-0.06594488,0.026171241,-0.63507754
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639123854443,-9.765625,3.5476685,-27.18544,0.03759766,-0.1352539,0.9951171,-2.5169250038383186,-7.8166052959411045,-79.50411224647799,0.76780313,-0.0664016,0.026729487,-0.63667464
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639131521443,-10.379791,3.4255981,-27.002335,0.04199219,-0.14111328,1.0131836,-2.5158141426493876,-7.89381307279471,-79.74794021751345,0.7664205,-0.066853486,0.027309757,-0.6382667
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639142068443,-10.684967,3.6087036,-26.81923,0.035156254,-0.13720703,0.9882812,-2.516229646376503,-7.975926601159323,-79.9916466366411,0.76503354,-0.06734439,0.027909286,-0.6398511
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639152615443,-10.990143,3.5476685,-26.578903,0.04199219,-0.13232422,1.0053711,-2.5150600889754235,-8.065896300559071,-80.23254888793426,0.76365554,-0.067877054,0.02856405,-0.6414102
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639163162443,-11.173248,3.1204224,-26.208878,0.032226566,-0.1352539,1.0063477,-2.5182071611461923,-8.147916924157801,-80.47077935842962,0.76229274,-0.06837938,0.02914608,-0.6429499
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639174732443,-12.149811,2.3918152,-24.930954,0.027343754,-0.1303711,1.0039062,-2.5209411639809027,-8.33111502471068,-80.93163975397695,0.7596369,-0.06948823,0.030439265,-0.6459076
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639186301443,-12.516022,2.0828247,-24.011612,0.020996097,-0.13769531,0.9956054,-2.523710520184263,-8.429342342867463,-81.15091257983889,0.758365,-0.07009379,0.031110832,-0.6473033
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639197870443,-13.004303,2.0828247,-23.771286,0.03564453,-0.1508789,1.0058594,-2.5327147210249796,-8.535604933411479,-81.36832668481149,0.7570993,-0.07078572,0.031788126,-0.64867526
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639208073443,-12.880325,2.084732,-23.340225,0.023925785,-0.1459961,1.0131836,-2.538875882167621,-8.639911602894038,-81.58067746318743,0.75585914,-0.07144771,0.032472588,-0.65001357
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639218276443,-13.185501,2.2068024,-22.424698,0.033691403,-0.15722656,1.0048828,-2.543724059684107,-8.743265615850905,-81.78678387345039,0.7546516,-0.072095424,0.033158872,-0.6513092
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639228479443,-12.880325,2.3288727,-21.875381,0.024902344,-0.14941406,1.0200195,-2.5517402535058284,-8.848105484840127,-81.98732527538458,0.75347334,-0.07277026,0.033831697,-0.6525625
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639239098443,-12.086868,2.6340485,-20.593643,0.027832035,-0.15722656,1.0039062,-2.5560338441791983,-9.04579834919793,-82.37008076984921,0.75121474,-0.0739735,0.035180967,-0.6549554
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639249718443,-11.720657,2.450943,-19.800186,0.039062496,-0.1665039,1.0175781,-2.5599541404603454,-9.14315848891377,-82.55286034052841,0.7501322,-0.074575104,0.03583297,-0.65609163
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639260338443,-11.171341,2.2068024,-19.922256,0.034179688,-0.17089844,1.0063477,-2.565128997187589,-9.234184867287775,-82.7344277625712,0.7490573,-0.075141065,0.036441486,-0.65722066
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639268843443,-10.988235,2.3899078,-19.25087,0.036621094,-0.1694336,1.0112305,-2.565063480884773,-9.32427360959308,-82.90987539439936,0.7480141,-0.075671,0.03707662,-0.65831155
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639277347443,-10.744095,2.2068024,-18.823624,0.040527344,-0.17773438,1.0268555,-2.5719064599981953,-9.413032703821425,-83.08291277408794,0.74698555,-0.07623103,0.037659116,-0.6593809
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639285851443,-10.438919,2.3288727,-18.640518,0.03808594,-0.17138672,1.0131836,-2.5754843485160137,-9.497656498998014,-83.25402550313513,0.7459668,-0.076744415,0.0382394,-0.66044044
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639294355443,-10.196686,1.9607544,-18.518448,0.028320316,-0.16845703,1.0009766,-2.5807368109150883,-9.582622658755875,-83.42322106259529,0.7449576,-0.07726872,0.038811088,-0.6614842
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639304804443,-10.01358,2.0828247,-17.60292,0.01806641,-0.17480469,0.9990234,-2.5808595605899356,-9.66344105446737,-83.5856959955793,0.7439855,-0.07773727,0.039389048,-0.66248846
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639315253443,-9.8285675,2.878189,-16.870499,0.019042972,-0.18017578,1.0107422,-2.574126925622418,-9.747268670922582,-83.74130488729296,0.7430477,-0.07818645,0.04002566,-0.6634492
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059639325702443,-10.070801,2.571106,-16.199112,0.02197266,-0.18164062,1.0214844,-2.567270031127535,-9.829150828351928,-83.89007357269747,0.7421487,-0.07862316,0.04064832,-0.6643654
